0,0,5329.000000,-6697.500000,-2309.600000,28473343.000000,46669086.900000,5339074.400000
0,50,5331.200000,-6378.700000,-2257.200000,28421951.600000,40688042.500000,5095400.800000
0,100,5309.800000,-6208.300000,-2272.200000,28194164.600000,38543324.900000,5163454.600000
0,150,5275.700000,-5875.000000,-2264.900000,27833085.300000,34515752.200000,5130528.900000
0,200,5273.200000,-5846.400000,-2255.200000,27806861.600000,34180500.600000,5086385.600000
0,250,5248.100000,-5669.000000,-2287.300000,27542680.700000,32137862.000000,5232667.900000
0,300,5239.500000,-5404.600000,-2290.900000,27452786.100000,29209830.200000,5248528.500000
0,350,5194.600000,-5228.000000,-2303.100000,26984199.800000,27332178.000000,5304522.900000
0,400,5188.500000,-5202.400000,-2264.300000,26920898.300000,27065107.800000,5132886.700000
0,450,5202.800000,-4953.600000,-2299.300000,27069437.400000,24538353.600000,5287596.900000
0,500,5143.900000,-4823.700000,-2272.900000,26459874.100000,23268333.500000,5166641.900000
0,550,5104.300000,-4522.900000,-2248.600000,26054382.300000,20456847.500000,5056723.200000
0,600,5094.800000,-4382.600000,-2276.100000,25957400.600000,19207374.000000,5180925.300000
0,650,5061.100000,-4182.900000,-2276.500000,25614962.100000,17496808.700000,5183357.900000
0,700,5048.800000,-4067.000000,-2268.900000,25490725.400000,16541040.400000,5148278.900000
0,750,5026.800000,-3855.900000,-2255.800000,25268766.200000,14868159.300000,5088934.800000
0,800,5008.000000,-3839.500000,-2271.900000,25080541.000000,14741922.500000,5161865.700000
0,850,4977.500000,-3484.100000,-2273.600000,24775788.700000,12139312.900000,5170271.800000
0,900,4976.100000,-3437.400000,-2250.200000,24761856.100000,11815789.200000,5064204.000000
0,950,4933.200000,-3171.700000,-2234.200000,24337055.000000,10060685.100000,4992255.600000
0,1000,4949.400000,-3118.400000,-2245.100000,24496804.400000,9724920.800000,5041308.100000
0,1050,4905.800000,-2912.700000,-2241.400000,24067360.400000,8485112.100000,5024580.200000
0,1100,4906.500000,-2702.900000,-2251.400000,24073885.300000,7306135.900000,5069152.800000
0,1150,4876.300000,-2574.000000,-2265.500000,23778552.100000,6625880.600000,5133037.300000
0,1200,4848.500000,-2369.700000,-2251.500000,23508219.100000,5615713.700000,5069885.900000
0,1250,4819.000000,-2191.000000,-2222.700000,23222935.200000,4800840.000000,4940818.100000
0,1300,4804.000000,-2004.800000,-2231.800000,23078588.800000,4019514.600000,4981094.000000
0,1350,4801.900000,-1826.800000,-2255.900000,23058496.700000,3337295.000000,5089218.100000
0,1400,4767.300000,-1723.400000,-2234.300000,22727430.300000,2970276.600000,4992868.900000
0,1450,4745.700000,-1462.300000,-2255.500000,22521955.900000,2138587.300000,5087527.300000
0,1500,4725.200000,-1354.100000,-2245.200000,22327848.600000,1833950.300000,5041242.600000
0,1550,4714.000000,-1183.800000,-2260.700000,22222202.800000,1401725.200000,5111835.500000
0,1600,4703.300000,-1054.600000,-2271.400000,22121171.500000,1112560.000000,5159867.200000
0,1650,4661.500000,-846.100000,-2267.500000,21729966.700000,716122.900000,5141682.500000
0,1700,4658.000000,-656.600000,-2280.000000,21697181.800000,431239.000000,5199074.800000
0,1750,4655.300000,-461.400000,-2242.500000,21672132.700000,213488.400000,5029530.500000
0,1800,4610.100000,-373.100000,-2232.800000,21253520.900000,139299.700000,4986352.800000
0,1850,4594.900000,-162.800000,-2265.900000,21113588.700000,26767.600000,5134657.500000
0,1900,4586.400000,-18.500000,-2258.500000,21035273.200000,1401.100000,5101093.500000
0,1950,4584.500000,152.200000,-2282.700000,21017826.700000,23328.800000,5210989.300000
0,2000,4552.900000,343.200000,-2279.400000,20729297.900000,118392.200000,5196378.400000
0,2050,4549.100000,537.000000,-2267.600000,20694665.500000,288513.000000,5142500.600000
0,2100,4503.300000,712.500000,-2275.700000,20279881.500000,507934.300000,5179173.900000
0,2150,4468.300000,863.800000,-2260.800000,19965780.300000,746500.400000,5111385.000000
0,2200,4448.700000,1070.300000,-2257.900000,19791150.300000,1145796.900000,5098709.700000
0,2250,4421.800000,1202.200000,-2247.500000,19552468.000000,1445828.800000,5051650.500000
0,2300,4402.800000,1420.900000,-2229.600000,19384801.200000,2019155.900000,4971707.800000
0,2350,4375.700000,1526.100000,-2239.400000,19147301.300000,2329268.100000,5015335.600000
0,2400,4379.400000,1749.300000,-2269.900000,19179325.600000,3060126.300000,5152827.900000
0,2450,4345.100000,1874.100000,-2268.200000,18879997.100000,3512385.300000,5145441.200000
0,2500,4335.200000,2085.600000,-2267.000000,18794173.400000,4349953.400000,5139921.600000
0,2550,4299.500000,2245.900000,-2252.700000,18485898.500000,5044112.300000,5075126.900000
0,2600,4274.000000,2434.600000,-2280.400000,18267448.200000,5927520.800000,5200922.800000
0,2650,4248.300000,2569.300000,-2266.700000,18048332.900000,6601646.100000,5138285.900000
0,2700,4235.800000,2773.900000,-2252.900000,17942254.400000,7694884.300000,5076215.700000
0,2750,4212.900000,2955.900000,-2261.700000,17748755.300000,8737460.900000,5115468.300000
0,2800,4186.800000,3175.000000,-2237.900000,17529417.800000,10080789.400000,5008676.100000
0,2850,4180.500000,3284.400000,-2235.400000,17476714.700000,10787558.200000,4997431.400000
0,2900,4177.500000,3444.800000,-2221.500000,17451976.100000,11866888.200000,4935737.700000
0,2950,4138.100000,3640.100000,-2265.300000,17124113.100000,13250691.700000,5131806.100000
0,3000,4135.300000,3859.800000,-2250.600000,17101017.100000,14899074.800000,5065998.200000
0,3050,4111.200000,4011.400000,-2264.400000,16902212.600000,16091422.800000,5128452.200000
