0,0,4815.100000,-3475.600000,-2181.200000,23326398.100000,12289566.600000,4760894.400000
0,50,4838.100000,-3068.100000,-2137.100000,23511773.300000,9645731.500000,4570077.500000
0,100,4811.400000,-2843.300000,-2210.400000,23273696.400000,8267422.100000,4888037.600000
0,150,4721.800000,-2971.700000,-2196.400000,22435235.000000,9018352.100000,4829238.000000
0,200,4769.900000,-2734.500000,-2151.500000,22884471.900000,7636256.100000,4632247.700000
0,250,4695.200000,-2588.200000,-2211.500000,22165170.200000,6854834.800000,4898138.300000
0,300,4790.000000,-2657.000000,-2229.900000,23117979.400000,7222826.600000,4976269.900000
0,350,4746.600000,-2375.800000,-2191.600000,22637550.400000,5803938.000000,4805057.200000
0,400,4696.300000,-2322.800000,-2249.800000,22229114.700000,5548279.000000,5062970.800000
0,450,4775.100000,-2410.900000,-2209.600000,22965723.900000,6079614.500000,4887335.600000
0,500,4773.700000,-2376.100000,-2194.700000,22892492.500000,5878176.500000,4819562.300000
0,550,4682.200000,-2045.700000,-2234.500000,22099259.000000,4448955.700000,4995646.700000
0,600,4630.200000,-1962.000000,-2234.600000,21621384.000000,4032191.200000,4999163.800000
0,650,4627.500000,-1701.800000,-2187.600000,21535456.700000,3102551.200000,4788570.800000
0,700,4580.900000,-2100.800000,-2184.500000,21142241.700000,4610362.600000,4775896.500000
0,750,4723.300000,-1810.600000,-2214.900000,22446389.700000,3527446.600000,4908147.900000
0,800,4651.500000,-1649.800000,-2195.200000,21752288.100000,2927043.400000,4819823.600000
0,850,4640.700000,-1509.200000,-2200.200000,21713781.100000,2417600.000000,4842068.600000
0,900,4618.200000,-1645.500000,-2198.900000,21495285.400000,2939719.300000,4837928.900000
0,950,4601.800000,-1425.500000,-2214.400000,21313539.200000,2286036.900000,4906723.000000
0,1000,4593.300000,-1505.000000,-2204.000000,21283113.900000,2467043.600000,4860151.600000
0,1050,4559.600000,-1421.700000,-2211.400000,20962675.800000,2213753.700000,4892916.600000
0,1100,4620.000000,-1109.100000,-2223.100000,21499224.200000,1385978.300000,4946341.700000
0,1150,4484.800000,-1387.000000,-2187.900000,20290407.400000,2106798.400000,4788353.900000
0,1200,4522.300000,-1036.200000,-2228.500000,20578026.500000,1196842.000000,4970040.500000
0,1250,4581.800000,-843.200000,-2194.700000,21156847.000000,874023.200000,4821682.100000
0,1300,4472.000000,-1044.800000,-2212.200000,20195381.600000,1244086.200000,4898230.000000
0,1350,4444.000000,-882.700000,-2211.500000,19904221.200000,1038007.300000,4893156.500000
0,1400,4478.900000,-653.100000,-2200.900000,20211378.900000,652106.100000,4847475.500000
0,1450,4480.200000,-638.300000,-2171.500000,20208086.400000,641971.300000,4716861.300000
0,1500,4474.700000,-533.200000,-2231.300000,20194309.700000,484707.200000,4981657.500000
0,1550,4471.500000,-545.600000,-2199.900000,20140091.300000,484461.200000,4842733.300000
0,1600,4472.500000,-329.300000,-2211.100000,20167516.300000,355720.100000,4891412.500000
0,1650,4396.300000,-315.600000,-2217.000000,19453727.900000,417734.600000,4918271.400000
0,1700,4438.000000,-274.800000,-2227.800000,19831171.800000,338069.000000,4966833.200000
0,1750,4475.300000,-108.100000,-2171.400000,20198412.100000,242767.900000,4717935.000000
0,1800,4443.300000,-64.300000,-2203.900000,19925525.500000,239730.300000,4859453.300000
0,1850,4427.600000,83.100000,-2197.700000,19776454.400000,231758.700000,4833341.100000
0,1900,4441.500000,227.400000,-2215.600000,19891598.100000,326089.600000,4911758.000000
0,1950,4361.900000,136.900000,-2207.500000,19217465.300000,161417.900000,4877934.300000
0,2000,4320.400000,283.500000,-2227.800000,18800459.800000,312062.100000,4966827.800000
0,2050,4350.900000,476.800000,-2215.900000,19101585.500000,449796.200000,4912194.900000
0,2100,4371.600000,376.000000,-2224.600000,19278216.400000,305226.400000,4953686.200000
0,2150,4371.900000,646.900000,-2214.300000,19316422.900000,654230.500000,4905435.700000
0,2200,4294.600000,598.900000,-2219.000000,18588460.200000,548893.100000,4927698.000000
0,2250,4360.500000,791.400000,-2220.000000,19193637.300000,844284.600000,4929323.400000
0,2300,4342.600000,909.200000,-2197.000000,19014765.800000,1079090.600000,4831329.200000
0,2350,4219.900000,701.800000,-2200.600000,17933347.100000,689135.800000,4843753.800000
0,2400,4361.000000,1030.100000,-2181.900000,19161627.800000,1290497.700000,4764744.100000
0,2450,4284.700000,1024.400000,-2198.600000,18495876.100000,1273741.400000,4835531.200000
0,2500,4249.800000,1255.300000,-2173.300000,18226444.000000,1768007.100000,4729612.500000
0,2550,4192.200000,1047.400000,-2184.100000,17725702.800000,1279768.600000,4775051.900000
0,2600,4310.100000,1272.700000,-2167.200000,18764395.100000,1839202.500000,4698569.600000
0,2650,4171.900000,1660.300000,-2209.100000,17532627.300000,2888595.900000,4882833.300000
0,2700,4183.200000,1853.300000,-2213.200000,17648367.400000,3587709.300000,4900598.400000
0,2750,4119.500000,1189.100000,-2230.200000,17108001.300000,1526355.100000,4976698.400000
0,2800,4267.400000,2292.100000,-2242.200000,18378879.200000,5265267.300000,5031480.000000
0,2850,4135.400000,1425.400000,-2220.700000,17264010.400000,2179236.000000,4933618.700000
0,2900,4230.600000,1896.900000,-2184.000000,18034466.400000,3871706.700000,4775031.400000
0,2950,4167.200000,1898.200000,-2201.500000,17530366.400000,3803837.400000,4849954.900000
0,3000,4152.500000,2036.100000,-2206.700000,17372524.300000,4365655.300000,4871948.500000
0,3050,4187.700000,2195.800000,-2192.000000,17717367.100000,4975985.200000,4807711.400000
